date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:13:14	6749/6749	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:13%20GMT	https://www.allegro.cc/manual/5/al_set_standard_fs_interface	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_standard_fs_interface.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:13:15	6514/6514	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:15%20GMT	https://www.allegro.cc/manual/5/al_get_fs_interface	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_fs_interface.html	(from https://www.allegro.cc/manual/5/fshook.html)
18:13:16	6857/6857	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:16%20GMT	https://www.allegro.cc/manual/5/al_fixed	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixed.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:18	7485/7485	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:17%20GMT	https://www.allegro.cc/manual/5/al_itofix	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_itofix.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:19	6835/6835	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:19%20GMT	https://www.allegro.cc/manual/5/al_fixtoi	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixtoi.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:20	6729/6729	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:20%20GMT	https://www.allegro.cc/manual/5/al_fixfloor	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixfloor.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:22	6710/6710	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:21%20GMT	https://www.allegro.cc/manual/5/al_fixceil	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixceil.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:23	7822/7822	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:22%20GMT	https://www.allegro.cc/manual/5/al_ftofix	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_ftofix.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:24	6579/6579	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:24%20GMT	https://www.allegro.cc/manual/5/al_fixtof	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixtof.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:26	8027/8027	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:26%20GMT	https://www.allegro.cc/manual/5/al_fixmul	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixmul.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:28	8538/8538	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:27%20GMT	https://www.allegro.cc/manual/5/al_fixdiv	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixdiv.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:30	7775/7775	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:29%20GMT	https://www.allegro.cc/manual/5/al_fixadd	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixadd.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:31	7948/7948	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:31%20GMT	https://www.allegro.cc/manual/5/al_fixsub	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixsub.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:33	6440/6440	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:32%20GMT	https://www.allegro.cc/manual/5/al_fixtorad_r	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixtorad_r.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:34	6210/6210	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:34%20GMT	https://www.allegro.cc/manual/5/al_radtofix_r	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_radtofix_r.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:36	6743/6743	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:35%20GMT	https://www.allegro.cc/manual/5/al_fixsin	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixsin.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:37	6909/6909	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:37%20GMT	https://www.allegro.cc/manual/5/al_fixcos	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixcos.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:39	7282/7282	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:38%20GMT	https://www.allegro.cc/manual/5/al_fixtan	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixtan.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:40	8099/8099	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:40%20GMT	https://www.allegro.cc/manual/5/al_fixasin	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixasin.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:54	6478/6478	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:54%20GMT	https://www.allegro.cc/manual/5/al_fixacos	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixacos.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:56	6266/6266	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:55%20GMT	https://www.allegro.cc/manual/5/al_fixatan	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixatan.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:57	7743/7743	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:57%20GMT	https://www.allegro.cc/manual/5/al_fixatan2	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixatan2.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:13:59	5571/5571	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:58%20GMT	https://www.allegro.cc/manual/5/al_fixsqrt	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixsqrt.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:14:00	5806/5806	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:13:59%20GMT	https://www.allegro.cc/manual/5/al_fixhypot	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_fixhypot.html	(from https://www.allegro.cc/manual/5/fixed.html)
18:14:02	13765/13765	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:01%20GMT	https://www.allegro.cc/manual/5/ALLEGRO_COLOR	/home/joao/websites/Allegro/www.allegro.cc/manual/5/ALLEGRO_COLOR.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:04	14278/14278	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:03%20GMT	https://www.allegro.cc/manual/5/al_map_rgb	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_map_rgb.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:05	13607/13607	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:05%20GMT	https://www.allegro.cc/manual/5/al_map_rgb_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_map_rgb_f.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:07	12321/12321	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:06%20GMT	https://www.allegro.cc/manual/5/al_map_rgba	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_map_rgba.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:08	13242/13242	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:08%20GMT	https://www.allegro.cc/manual/5/al_map_rgba_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_map_rgba_f.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:10	12031/12031	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:09%20GMT	https://www.allegro.cc/manual/5/al_unmap_rgb	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_unmap_rgb.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:11	10327/10327	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:10%20GMT	https://www.allegro.cc/manual/5/al_unmap_rgb_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_unmap_rgb_f.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:13	11074/11074	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:12%20GMT	https://www.allegro.cc/manual/5/al_unmap_rgba	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_unmap_rgba.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:14	10565/10565	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:14%20GMT	https://www.allegro.cc/manual/5/al_unmap_rgba_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_unmap_rgba_f.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:16	13979/13979	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:15%20GMT	https://www.allegro.cc/manual/5/ALLEGRO_LOCKED_REGION	/home/joao/websites/Allegro/www.allegro.cc/manual/5/ALLEGRO_LOCKED_REGION.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:17	13787/13787	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:17%20GMT	https://www.allegro.cc/manual/5/ALLEGRO_PIXEL_FORMAT	/home/joao/websites/Allegro/www.allegro.cc/manual/5/ALLEGRO_PIXEL_FORMAT.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:18	10711/10711	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:18%20GMT	https://www.allegro.cc/manual/5/al_get_pixel_size	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_pixel_size.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:20	10266/10266	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:19%20GMT	https://www.allegro.cc/manual/5/al_get_pixel_format_bits	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_pixel_format_bits.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:22	14079/14079	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:21%20GMT	https://www.allegro.cc/manual/5/al_lock_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_lock_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:23	11877/11877	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:22%20GMT	https://www.allegro.cc/manual/5/al_lock_bitmap_region	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_lock_bitmap_region.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:24	12686/12686	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:24%20GMT	https://www.allegro.cc/manual/5/al_unlock_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_unlock_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:26	14399/14399	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:26%20GMT	https://www.allegro.cc/manual/5/ALLEGRO_BITMAP	/home/joao/websites/Allegro/www.allegro.cc/manual/5/ALLEGRO_BITMAP.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:28	14086/14086	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:27%20GMT	https://www.allegro.cc/manual/5/al_create_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_create_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:29	12960/12960	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:29%20GMT	https://www.allegro.cc/manual/5/al_create_sub_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_create_sub_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:31	12642/12642	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:30%20GMT	https://www.allegro.cc/manual/5/al_clone_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_clone_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:32	13667/13667	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:32%20GMT	https://www.allegro.cc/manual/5/al_destroy_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_destroy_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:34	11423/11423	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:33%20GMT	https://www.allegro.cc/manual/5/al_get_new_bitmap_flags	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_new_bitmap_flags.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:35	10014/10014	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:35%20GMT	https://www.allegro.cc/manual/5/al_get_new_bitmap_format	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_new_bitmap_format.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:37	22901/22901	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:36%20GMT	https://www.allegro.cc/manual/5/al_set_new_bitmap_flags	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_new_bitmap_flags.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:39	10631/10631	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:38%20GMT	https://www.allegro.cc/manual/5/al_add_new_bitmap_flag	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_add_new_bitmap_flag.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:40	12271/12271	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:40%20GMT	https://www.allegro.cc/manual/5/al_set_new_bitmap_format	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_new_bitmap_format.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:42	11845/11845	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:41%20GMT	https://www.allegro.cc/manual/5/al_get_bitmap_flags	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_bitmap_flags.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:43	12144/12144	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:43%20GMT	https://www.allegro.cc/manual/5/al_get_bitmap_format	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_bitmap_format.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:44	13233/13233	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:44%20GMT	https://www.allegro.cc/manual/5/al_get_bitmap_height	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_bitmap_height.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:46	13286/13286	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:46%20GMT	https://www.allegro.cc/manual/5/al_get_bitmap_width	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_bitmap_width.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:48	12374/12374	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:47%20GMT	https://www.allegro.cc/manual/5/al_get_pixel	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_pixel.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:49	10218/10218	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:48%20GMT	https://www.allegro.cc/manual/5/al_is_bitmap_locked	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_is_bitmap_locked.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:50	10834/10834	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:50%20GMT	https://www.allegro.cc/manual/5/al_is_compatible_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_is_compatible_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:52	10169/10169	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:51%20GMT	https://www.allegro.cc/manual/5/al_is_sub_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_is_sub_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:53	14991/14991	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:52%20GMT	https://www.allegro.cc/manual/5/al_clear_to_color	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_clear_to_color.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:54	14882/14882	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:54%20GMT	https://www.allegro.cc/manual/5/al_draw_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:56	13481/13481	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:55%20GMT	https://www.allegro.cc/manual/5/al_draw_tinted_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_tinted_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:57	12879/12879	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:56%20GMT	https://www.allegro.cc/manual/5/al_draw_bitmap_region	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_bitmap_region.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:14:58	11715/11715	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:58%20GMT	https://www.allegro.cc/manual/5/al_draw_tinted_bitmap_region	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_tinted_bitmap_region.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:00	12757/12757	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:14:59%20GMT	https://www.allegro.cc/manual/5/al_draw_pixel	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_pixel.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:01	12725/12725	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:01%20GMT	https://www.allegro.cc/manual/5/al_draw_rotated_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_rotated_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:03	10705/10705	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:02%20GMT	https://www.allegro.cc/manual/5/al_draw_tinted_rotated_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_tinted_rotated_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:04	12867/12867	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:04%20GMT	https://www.allegro.cc/manual/5/al_draw_scaled_rotated_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_scaled_rotated_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:06	11272/11272	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:05%20GMT	https://www.allegro.cc/manual/5/al_draw_tinted_scaled_rotated_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_tinted_scaled_rotated_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:07	13600/13600	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:06%20GMT	https://www.allegro.cc/manual/5/al_draw_scaled_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_scaled_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:08	11362/11362	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:08%20GMT	https://www.allegro.cc/manual/5/al_draw_tinted_scaled_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_draw_tinted_scaled_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:10	12779/12779	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:09%20GMT	https://www.allegro.cc/manual/5/al_get_target_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_target_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:12	12591/12591	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:11%20GMT	https://www.allegro.cc/manual/5/al_put_pixel	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_put_pixel.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:13	10266/10266	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:13%20GMT	https://www.allegro.cc/manual/5/al_put_blended_pixel	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_put_blended_pixel.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:15	16537/16537	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:15%20GMT	https://www.allegro.cc/manual/5/al_set_target_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_target_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:17	13281/13281	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:16%20GMT	https://www.allegro.cc/manual/5/al_set_target_backbuffer	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_target_backbuffer.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:18	12055/12055	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:18%20GMT	https://www.allegro.cc/manual/5/al_get_current_display	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_current_display.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:19	10473/10473	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:19%20GMT	https://www.allegro.cc/manual/5/al_get_blender	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_blender.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:21	10392/10392	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:20%20GMT	https://www.allegro.cc/manual/5/al_get_separate_blender	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_separate_blender.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:23	17613/17613	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:22%20GMT	https://www.allegro.cc/manual/5/al_set_blender	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_blender.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:25	12304/12304	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:25%20GMT	https://www.allegro.cc/manual/5/al_set_separate_blender	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_separate_blender.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:27	10984/10984	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:26%20GMT	https://www.allegro.cc/manual/5/al_get_clipping_rectangle	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_get_clipping_rectangle.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:29	12352/12352	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:28%20GMT	https://www.allegro.cc/manual/5/al_set_clipping_rectangle	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_set_clipping_rectangle.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:31	12117/12117	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:30%20GMT	https://www.allegro.cc/manual/5/al_convert_mask_to_alpha	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_convert_mask_to_alpha.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:32	13033/13033	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:31%20GMT	https://www.allegro.cc/manual/5/al_hold_bitmap_drawing	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_hold_bitmap_drawing.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:34	10445/10445	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:33%20GMT	https://www.allegro.cc/manual/5/al_is_bitmap_drawing_held	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_is_bitmap_drawing_held.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:35	10999/10999	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:35%20GMT	https://www.allegro.cc/manual/5/al_register_bitmap_loader	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_bitmap_loader.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:37	10731/10731	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:36%20GMT	https://www.allegro.cc/manual/5/al_register_bitmap_saver	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_bitmap_saver.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:39	10812/10812	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:38%20GMT	https://www.allegro.cc/manual/5/al_register_bitmap_loader_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_bitmap_loader_f.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:40	10672/10672	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:39%20GMT	https://www.allegro.cc/manual/5/al_register_bitmap_saver_f	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_register_bitmap_saver_f.html	(from https://www.allegro.cc/manual/5/graphics.html)
18:15:42	14476/14476	---MCZ	200	added ('OK')	text/html	date:Sun,%2026%20Jun%202022%2021:15:41%20GMT	https://www.allegro.cc/manual/5/al_load_bitmap	/home/joao/websites/Allegro/www.allegro.cc/manual/5/al_load_bitmap.html	(from https://www.allegro.cc/manual/5/graphics.html)
